[2026-01-17 15:07:56 INF] [] Configuring services
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Hall of Fire[10454]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Construction Area[10455]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Construction Area[10456]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Construction Area[10457]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Hall of Fire[10458]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Hall of Fire[10459]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Fire Pits of Hades[10460]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Fire Mural[10461]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Foreman's Office[10462]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Cold Stairway[10463]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Hall of Fire[10464]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Construction Area[10465]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Construction Area[10466]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Construction Area[10467]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Hall of Fire[10468]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Wall of Fire[10469]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Lake of Fire[10470]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Hot Hall[10471]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Icy Landing[10472]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Ice Room[10473]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Meat Locker[10474]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Meat Locker[10475]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Penguin Room[10476]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Penguin Room[10477]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Ice Creamery[10478]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Ice Creamery[10479]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: White Marble Hall[10480]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Refrigerator Room[10481]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Ice Room[10482]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Ice Room[10483]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Meat Locker[10484]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Meat Locker[10485]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Penguin Room[10486]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Penguin Room[10487]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Ice-Creamery[10488]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Ice-Creamery[10489]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Marble Hall[10490]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Records Hall[10491]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Records Hall[10492]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Records Hall[10493]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Records Hall[10494]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Small Altar[10495]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Blackened Hall[10496]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Office of the High Priest[10497]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Blackened Hall[10498]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Blackened Hall[10499]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Administration of Hell[10500]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Halls of Judgement[10501]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Halls of Judgement[10502]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Halls of Judgement[10503]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Halls of Judgement[10504]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Halls of Judgement[10505]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Blackened Hall[10506]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Blackened Hall[10507]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Blackened Hall[10508]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Stairs to the Abyss[10509]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Maintenance Walkway[10510]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Court Room[10511]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Lawyers Office[10512]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Office of Complaints[10513]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Pawn Shop[10514]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Hallway of The Mall from Hell[10515]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Hallway of The Mall from Hell[10516]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Office of Big Mouth[10517]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Stairs to the Abyss[10518]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Maintenance Walkway[10519]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Maintenance Walkway[10520]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Judge's Chambers[10521]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Courtyard[10522]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Courtyard[10523]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Stanley's Magical Steeds[10524]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Hallway of The Mall from Hell[10525]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Inside Big Mouth's Stomach[10526]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Stairs to the Abyss[10527]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Reactor Control Room[10528]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Maintenance Room[10529]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Break Room[10530]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Hell's Kitchen[10531]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Courtyard[10532]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Courtyard[10533]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Hallway of The Mall from Hell[10534]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Hallway of The Mall from Hell[10535]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Stairs to the Abyss[10536]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Inside the Reactor Core[10537]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Reactor Room Floor[10538]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Secondary Control Room[10539]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Office of the Chief Engineer[10540]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Ice Room[10541]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Wastedump[2801]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Troll's Larder[2802]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Troll's Living Room[2803]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Playpen[2804]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Troll's Bedroom[2805]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Path from the Plains[7800]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along the Path[7801]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Small Trail[7802]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Small Trail[7803]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Overlook[7804]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Entrance to the Valley of the Elves[7805]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Edge of the Valley[7806]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Edge of the Valley[7807]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Edge of the Valley[7808]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Valley of the Elves[7809]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Valley of the Elves[7810]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Valley of the Elves[7811]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Edge of the Valley[7812]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Edge of the Valley[7813]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Valley of the Elves[7814]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Valley of the Elves[7815]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Valley of the Elves[7816]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Edge of the Valley[7817]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Edge of the Valley[7818]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Valley of the Elves[7819]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Valley of the Elves[7820]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Valley of the Elves[7821]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Edge of the Valley[7822]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Edge of the Valley[7823]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Edge of the Valley[7824]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Edge of the Valley[7825]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Trail Leading from the Valley[7826]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along the Trail[7827]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Bend in the Trail[7828]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Smaller Valley[7829]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Trail in the Valley[7830]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Trail in the Valley[7831]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Trail in the Valley[7832]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Trail in the Valley[7833]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Elf Home[7834]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Kitchen[7835]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Trail in the Valley[7836]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Trail in the Valley[7837]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Living Room[7838]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Storage Room[7839]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Trail in the Valley[7840]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Trail in the Valley[7841]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Trail in the Valley[7842]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Trail in the Valley[7843]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Trail in the Valley[7844]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Elders' Room[7845]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Storage Room[7846]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Sleeping Quarters[7847]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Study[7848]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7849]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7850]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7851]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7852]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7853]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7854]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7855]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7856]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7857]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: On the Rope Bridge[7858]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7859]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7860]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7861]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7862]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7863]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7864]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7865]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7866]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Along a Windy Trail on the Rim of the Valley[7867]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Bend in the Trail[7868]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Bend in the Trail[7869]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Small Valley[7870]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Small Valley[7871]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Small Valley[7872]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Small Valley[7873]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Small Valley[7874]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Small Valley[7875]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Small Valley[7876]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Small Valley[7877]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Inside the Small Shack[7878]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Beneath the Small Shack[7879]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Den of the Pyrohydra[7880]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Workroom[7881]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Storage Room[7882]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: WAY Far Down into the Valley[7883]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Rough East-West Path[1601]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Rough Path Between the Hills[1602]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Path through an Open Area[1603]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: West Side of Moat[1604]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Path North of Moat[1605]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Cluster of Buildings[1606]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: House of Pancakes[1607]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Old Store Room[1608]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Empty Room[1609]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Minotaur's Room[1610]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Western Moat[1620]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Northern Moat[1621]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Southern Moat[1622]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Tower Foyer[1623]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Grand Lobby[1624]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Base of the Western Tower[1625]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Musty Corridor[1626]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Kitchen[1627]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Conservatory[1628]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Dining Hall[1629]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Art Gallery[1630]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Base of the Eastern Tower[1631]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Common Room[1632]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Servant's Quarters[1633]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: A Large Murky Cellar[1634]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: On the First Staircase[1635]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Second Level of the Eastern Tower[1636]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Elegant Hall[1637]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Shaman's Room[1638]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Library[1639]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Second Level of the Western Tower[1640]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: On the Balcony[1641]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Spiral Stairs[1642]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Third Level of Western Tower[1643]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: It's too dark to see anything![1644]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Armory[1645]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Officer's Quarters[1646]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Third Level of Eastern Tower[1647]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Turret of the Eastern Tower[1648]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: On the Catwalk[1649]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Turret of the Western Tower[1650]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: On the Other Side[1651]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The Chamber[1652]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Main Eastern Road[1701]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Crossroads to the Wilderness[1702]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Trading Post[1703]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Trail north of crossroads[1704]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Trail south of forest[1705]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Entrance to the forest[1706]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Trail in Dark Oak Forest[1707]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Junction in Dark Forest[1708]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: Path to Centaur Village[1709]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: The East side of the Centaur Clearing[1710]
[2026-01-17 15:07:58 DBG] [Mud.Server.Room.Room] Room.Recompute: West side of the Centaur Clearing[1711]
